date,headline,paper,sentiment_SPD_en,sentiment_Bundeswehr,sentiment_Ukraine,sentiment_climate,sentiment_CDU_en,sentiment_Migration_en,sentiment_education,sentiment_AfD_en,sentiment_right wing extremism,sentiment_leaflet affair,sentiment_heating,sentiment_Linke_en,sentiment_Freie_Wähler_en,sentiment_Die_Grünen_en,sentiment_Border control,sentiment_foreign policy,sentiment_EU,sentiment_FDP_en,sentiment_tax,sentiment_housing,sentiment_medication,sentiment_whole,headline_en_prep
2023-09-22 00:00:00,"""Bilder werden nicht ohne Absicht produziert""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,image produced without intention
2023-09-22 00:00:00,"""Was sollen gesetzestreue Bürger denken?""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,lawless citizen think
2023-09-21 00:00:00,"""In Bayern lebt es sich besser"": Söder irritiert mit Ländervergleich",t online,,,,,,,,,,,,,,,,,,,,,,-0.0258,bavaria better south irritated country comparison
2023-09-21 00:00:00,Maaßen lädt nach Brandbrief zum Krisengipfel,t online,,,,,,,,,,,,,,,,,,,,,,-0.7579,maen call fire letter crisis summit
2023-09-21 00:00:00,Interne Mails sollen Faeser in Böhmermann-Skandal belasten,t online,-0.7537469267845154,,,,,,,,,,,,,,,,,,,,,-0.4404,internal email load faeser bhmermann scandal
2023-09-21 00:00:00,Treffen beendet: Aserbaidschan strebt Machtübernahme an,t online,,,,,,,,,,,,,,,,,,,,,,0.0,meeting end azerbaijan seek take power
2023-09-21 00:00:00,"""Ein neues Phänomen ist noch viel gefährlicher""",t online,,,,,,,,,,,,,,,,,,,,,,-0.4767,new phenomenon far dangerous
2023-09-21 00:00:00,AfD-Hochstapler Bausemer kassiert EU-Subventionen,t online,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,afdhochstapler buusemer cassiates eu subsidy
2023-09-21 00:00:00,AfD-Frau überrascht bei Frage zu Neonazis in der Partei,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.5574,afd woman surprised question neonazism party
2023-09-21 00:00:00,"""Wir gewöhnen uns ja an alles""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,get used everything
2023-09-20 00:00:00,Faeser rechtfertigt sich – die Opposition lässt nicht locker,t online,0.526517927646637,,,,,,,,,,,,,,,,,,,,,0.0,faeser justifies opposition let light
2023-09-20 00:00:00,"Steinmeier: Deutschland wegen Flüchtlingen ""an Belastungsgrenze""",t online,,,,,,,,,,,,,,,,,,,,,,-0.4404,steinmeier germany border burden refugee
2023-09-20 00:00:00,"""Dass seine Stimme schweigt, ist schade""",t online,,,,,,,,,,,,,,,,,,,,,,-0.4767,keep voice silent sad thing
2023-09-20 00:00:00,Der auffällige Unauffällige,t online,,,,,,,,,,,,,,,,,,,,,,0.0,unreasonable
2023-09-20 00:00:00,"CDU zeigt ""falschen Reichstag"" – Netz spottet",t online,,,,,0.0,,,,,,,,,,,,,,,,,-0.4767,cdu show fake reichstag network spotted
2023-09-20 00:00:00,AfD auf neuem Allzeithoch,t online,,,,,,,,0.5336575508117676,,,,,,,,,,,,,,0.0,afd new everyday high
2023-09-20 00:00:00,"""Frau Wagenknecht, wann würden Sie Edeka zerschlagen?""",t online,,,,,,,,,,,,0.0,,,,,,,,,,0.0,mr wagenknecht would break edeka
2023-09-19 00:00:00,SPD rudert nach Aussagen zu Wahlrecht für Geflüchtete zurück,t online,0.5228466391563416,,,,,,,,,,,,,,,,,,,,,0.0,spd run back voting right refugee
2023-09-19 00:00:00,"""Es darf keine ethnische Säuberung durch die Hintertür geben""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,ethnic cleansing back door
2023-09-19 00:00:00,Innenministerium verbietet rechtsextreme Gruppierung,t online,,,,,,,,,,,,,,,,,,,,,,0.0,ministry internal affair prohibits extreme right grouping
2023-09-19 00:00:00,"Arme Kinder? ""Die können doch zur Tafel gehen""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,go table
2023-09-19 00:00:00,"Das ist eine ""innerparteiliche Kriegserklärung""",t online,,,,,,,,,,,,,,,,,,,,,,-0.5994,internal war declaration
2023-09-19 00:00:00,CDU präsentiert sich mit neuem Design,t online,,,,,0.0,,,,,,,,,,,,,,,,,0.0,cdu introduces new design
2023-09-19 00:00:00,"""Sein Auftritt war gefährlich und unanständig""",t online,,,,,,,,,,,,,,,,,,,,,,-0.7351,appearance dangerous unfair
2023-09-19 00:00:00,"Was steckt hinter der Kampagne ""#AfDnee""?",t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,behind afdnee campaign
2023-09-19 00:00:00,Aus Aiwangers Welle ist ein Tsunami geworden,t online,,,,,,,,,,,,,0.0,,,,,,,,,0.0,aiwanger wave become tsunami
2023-09-19 00:00:00,Lindner und Pistorius mit Corona infiziert,t online,-0.6486682891845703,,,,,,,,,,,,,,,,,0.0,,,,-0.4939,lindner pistorius infected corona
2023-09-19 00:00:00,AfD-Spitze gibt Hochstaplern Freifahrtschein,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.5106,afdspitze give high stapler free flight license
2023-09-19 00:00:00,Vertrauter berichtet von brisantem Treffen mit Wagenknecht,t online,,,,,,,,,,,,,,,,,,,,,,0.7906,confident report brilliant meeting car slave
2023-09-19 00:00:00,Ist das die Lösung für die deutsche Asylpolitik?,t online,,,,,,,,,,,,,,,,,,,,,,0.3182,solution german policy
2023-09-19 00:00:00,CDU will Handynutzung an Grundschulen beschränken,t online,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.3182,cdu want restrict mobile use primary school
2023-09-18 00:00:00,Scholz und der größte Steuerraub der deutschen Geschichte,t online,-0.8189644813537598,,,,,,,,,,,,,,,,,,-0.7915332913398743,,,0.0,scholz biggest tax robbery german history
2023-09-18 00:00:00,"""Jährliche Entlastung von rund sechs Milliarden Euro""",t online,,,,,,,,,,,,,,,,,0.0,,,,,0.0,annual discharge approximately billion euro
2023-09-18 00:00:00,"Söder fordert ""Integrationsgrenze"" – scharfe Kritik von der SPD",t online,0.0,,,,,-0.4293295741081238,,,,,,,,,,,,,,,,-0.4404,sder call integration limit sharp criticism spd
2023-09-18 00:00:00,Wir sind gescheitert,t online,,,,,,,,,,,,,,,,,,,,,,-0.5106,failed
2023-09-18 00:00:00,"""Weniger Typ Kreuzberg, mehr der Typ Doppelhaushälfte""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,le type cross mountain type double household
2023-09-18 00:00:00,Linke will Schulnoten und Hausaufgaben abschaffen,t online,,,,,,,0.0,,,,,,,,,,,,,,,0.0772,left want eliminate school note household task
2023-09-18 00:00:00,Gaucks deutliche Warnung,t online,,,,,,,,,,,,,,,,,,,,,,0.0516,gaucks clear warning
2023-09-18 00:00:00,So sehr werden Sinti und Roma in Deutschland diskriminiert,t online,,,,,,,,,,,,,,,,,,,,,,0.0,sinti rom discriminated germany
2023-09-18 00:00:00,"""Dann wird die Ukraine nicht nur nach Waffen rufen""",t online,,0.0,,,,,,,,,,,,,,,,,,,,-0.296,calling weapon
2023-09-17 00:00:00,Steinmeier: Islam hat Wurzeln geschlagen in Deutschland,t online,,,,,,,,,,,,,,,,,,,,,,0.0,steinmeier islam rooted root germany
2023-09-17 00:00:00,Baerbock reist mit Bus durch Texas – aber Flieger kommt hinterher,t online,,,,,,,,,,,,,,,,,,,,,,0.0,baerbock travel texas bus flyer come behind
2023-09-17 00:00:00,Deshalb liefert Deutschland keine Taurus,t online,,0.0,,,,,,,,,,,,,,,,,,,,0.0,germany supply taurus
2023-09-17 00:00:00,Plötzlich ist er mächtig wie nie,t online,,,,,,,,,,,,,,,,,,,,,,0.3818,suddenly stronger ever
2023-09-17 00:00:00,Bauministerin Geywitz kritisiert EU-Sanierungspflicht scharf,t online,0.0,,,,,,,,,,,,,,,,-0.566137433052063,,,,,-0.34,minister construction geywitz criticizes eu sanitation obligation
2023-09-17 00:00:00,Sie ringt um Platz zwei hinter der CSU,t online,,,,,0.0,,,,,,,,,,,,,,,,,0.0,call second place behind csu
2023-09-17 00:00:00,"""Es muss etwas passieren""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,happen something
2023-09-17 00:00:00,"Lindner: ""Wer ein Problem damit hat, soll eine andere Partei wählen""",t online,,,,,,,,,,,,,,,,,,0.0,,,,0.0,lindner whoever problem choose another party
2023-09-16 00:00:00,Merz fordert Hürden für Geschlechtsanpassungen,t online,,,,,0.0,,,,,,,,,,,,,,,,,-0.128,merz call barrier gender adjustment
2023-09-16 00:00:00,Kanzlerpartei stürzt in Umfrage auf tiefsten Stand seit einem Jahr,t online,0.0,,,,,,,,,,,,,,,,,,,,,0.0516,chancellor party fallen deepest level survey year
2023-09-16 00:00:00,"""Eklig, aber korrekt""",t online,,,,,,,,,,,,,,,,,,,,,,0.2732,well correct
2023-09-16 00:00:00,Die tragischen Pirouetten des Oskar Lafontaine,t online,,,,,,,,,,,,,,,,,,,,,,-0.4588,tragic pirouette oskar lafontaine
2023-09-16 00:00:00,"AfD-Erfolg bei Nicht-Wählern? ""Sie haben höllische Angst""",t online,,,,,,,,0.0,,,,,,,,,,,,,,0.128,afd success nonvoters youre fearful
2023-09-15 00:00:00,Ramelow wirft CDU gezielte Absprache mit Höcke-AfD vor,t online,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.4939,ramelow call cdu targeted agreement hckeafd
2023-09-15 00:00:00,"""Die Wahlumfragen der CDU sind nah an der Verzweiflung""",t online,,,,,0.0,,,,,,,,,,,,,,,,,-0.3182,cdus election survey close despair
2023-09-15 00:00:00,Warum die Brandmauer gegen rechts in Thüringen fiel,t online,,,,,,,,,,,,,,,,,,,,,,0.0,firewall fell right thringen
2023-09-15 00:00:00,Hinter den Kulissen herrscht Misstrauen,t online,,,,,,,,,,,,,,,,,,,,,,-0.34,behind scene uncertainty
2023-09-15 00:00:00,"""Das nennt man Doppelmoral""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,called double morality
2023-09-15 00:00:00,Trotz Skandalen an die Macht,t online,,,,,,,,,,,,,,,,,,,,,,0.3412,despite scandal power
2023-09-15 00:00:00,Bayerns Verfassungsschutz darf AfD beobachten,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,bayerns constitutional protection watched afd
2023-09-15 00:00:00,SPD-Politikerin Müntefering scheitert mit Kandidatur für EU-Wahl,t online,0.0,,,,,,,,,,,,,,,,0.0,,,,,-0.4215,spd politician mntefering fails vote eu election
2023-09-15 00:00:00,AfD bundesweit deutlich zweitstärkste Partei,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.6808,afd second strongest party world
2023-09-15 00:00:00,"""Belogen, betrogen und vorgeführt""",t online,,,,,,,,,,,,,,,,,,,,,,-0.6124,logged betrayed presented
2023-09-15 00:00:00,"""Herr Lanz, jetzt machen wir uns hier nicht lächerlich""",t online,,,,,,,,,,,,,,,,,,,,,,-0.3875,mr lanz dont make laughing
2023-09-15 00:00:00,"Söder attackiert Ampel: ""Die falschen Dinge bewegt""",t online,,,,,,,,,,,,,,,,,,,,,,-0.7351,souther attack lamp wrong thing move
2023-09-15 00:00:00,Grenzen müssen Grenzen bleiben,t online,,,,,,,,,,,,,,,,,,,,,,0.0,border must remain border
2023-09-14 00:00:00,Union in aktueller Umfrage etwas schwächer,t online,,,,,,,,,,,,,,,,,0.0,,,,,-0.3832,eu slightly weaker current survey
2023-09-14 00:00:00,Zustimmung zu Bundesregierung sinkt auf Tiefstwert,t online,,,,,,,,,,,,,,,,,,,,,,-0.0516,consent federal government fall low
2023-09-14 00:00:00,Mehrere Pannen bei Briefwahl in Bayern,t online,,,,,,,,,,,,,,,,,,,,,,0.0772,number vote letter election bavaria
2023-09-14 00:00:00,"""Wir brauchen auch eine Ablehnungskultur""",t online,,,,,,,,,,,,,,,,,,,,,,-0.5423,need culture rejection
2023-09-14 00:00:00,CDU setzt Gesetz mit Hilfe von AfD und FDP durch,t online,,,,,0.6718507409095764,,,0.0,,,,,,,,,,0.8988756537437439,,,,0.5267,cdu adopts law help afd fdp
2023-09-14 00:00:00,Der schwere Spagat zwischen Berlin und Hessen,t online,,,,,,,,,,,,,,,,,,,,,,0.0,heavy spaghetti berlin hessen
2023-09-14 00:00:00,"Das schadet ""fast automatisch der AfD""",t online,,,,,,,,0.0,,,,,,,,,,,,,,-0.4939,damage fast automatically afd
2023-09-14 00:00:00,Dann erhält Markus Söder eine freche Bierzelt-Frage,t online,,,,,,,,,,,,,,,,,,,,,,-0.5423,markus sder get bad question
2023-09-14 00:00:00,AfD in nächstem Bundesland stärkste Kraft,t online,,,,,,,,0.5273565649986267,,,,,,,,,,,,,,0.4404,afd strongest force next federal country
2023-09-14 00:00:00,Warntag durchkreuzt Lauterbach-Konferenz,t online,0.0,,,,,,,,,,,,,,,,,,,,,-0.34,warning day crossed lauterbach conference
2023-09-14 00:00:00,Europäische Zentralbank hebt Leitzins leicht an,t online,,,,,,,,,,,,,,,,,0.0,,,,,0.34,european central bank lift leitzins easily
2023-09-14 00:00:00,Trotz Medikamentenmangel – Lauterbach gibt sich zuversichtlich,t online,0.5439662933349609,,,,,,,,,,,,,,,,,,,,,0.6324,despite lack medication lauterbach confident
2023-09-14 00:00:00,"Lanz zu CDU-Politiker: ""Wie konnte das passieren?""",t online,,,,,0.0,,,,,,,,,,,,,,,,,0.0,lanz cdu politician could happen
2023-09-14 00:00:00,CDU in Hessen weiterhin deutlich vor SPD und Grünen,t online,0.0,,,,0.0,,,,,,,,,0.4751182496547699,,,,,,,,0.4019,cdu hessen continues clearly ahead spd green
2023-09-13 00:00:00,Bundestagspräsidium muss von Kubickis Boot gerettet werden,t online,,,,,,,,,,,,,,,,,,,,,,0.4215,bundestag presidential office must saved kubickis boot
2023-09-13 00:00:00,"""So kann es nicht laufen""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,run
2023-09-13 00:00:00,Jetzt steht eine Revolution an,t online,,,,,,,,,,,,,,,,,,,,,,0.0,revolution
2023-09-13 00:00:00,Der Bayer gegen Berlin,t online,,,,,,,,,,,,,,,,,,,,,,0.0,bayer berlin
2023-09-13 00:00:00,"""Jetzt sind wir so weit""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,far
2023-09-13 00:00:00,Thüringer AfD-Chef Höcke kommt vor Gericht,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,thringer afd chief hcke arrives court
2023-09-13 00:00:00,Wahl-O-Mat Bayern: Welche Partei passt zu Ihnen?,t online,,,,,,,,,,,,,,,,,,,,,,0.4019,electionomat bayern party suitable
2023-09-13 00:00:00,SPD und Grüne kämpfen um zweiten Platz,t online,0.0,,,,,,,,,,,,,0.0,,,,,,,,-0.3182,spd green struggle second place
2023-09-13 00:00:00,"Umfrage: Aiwanger verzeichnet Rekordhoch, CSU im Tief",t online,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,survey aiwanger recorded high csu depth
2023-09-13 00:00:00,"""Schauen Sie, was t-online ermittelt hat""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,look tonline found
2023-09-12 00:00:00,Die Loyalität der Verlierer verschwindet,t online,,,,,,,,,,,,,,,,,,,,,,-0.3182,loyalty loser disappears
2023-09-12 00:00:00,"Söder: Mehr ""Wien statt Berlin"" in Migrationsfragen",t online,,,,,,,,,,,,,,,,,,,,,,0.0,sder wien instead berlin migration issue
2023-09-12 00:00:00,Was fehlt,t online,,,,,,,,,,,,,,,,,,,,,,-0.296,missing
2023-09-12 00:00:00,Grüne rutschen weiter ab – AfD zweitstärkste Partei,t online,,,,,,,,0.0,,,,,,0.7171235680580139,,,,,,,,0.6808,green continues run afd second strongest party
2023-09-12 00:00:00,So sah Sahra Wagenknecht mit 25 Jahren aus,t online,,,,,,,,,,,,0.0,,,,,,,,,,0.0,sahra wagenknecht looked year old
2023-09-12 00:00:00,Hier könnte die AfD erstmals einen Oberbürgermeister stellen,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,first time afd may appoint mayor
2023-09-12 00:00:00,Halbzeitbilanz für Ampel fällt überraschend positiv aus,t online,,,,,,,,,,,,,,,,,,,,,,0.7003,halftime balance lamp fall surprisingly positive
2023-09-12 00:00:00,Scholz zeigt sich erstmals wieder ohne Augenklappe,t online,0.0,,,,,,,,,,,,,,,,,,,,,0.0,scholz appears first time without mirror
2023-09-12 00:00:00,Gerhard Schröder traf sich heimlich mit seinem Rivalen,t online,,,,,,,,,,,,,,,,,,,,,,0.0,gerhard schrder secretly met rival
2023-09-12 00:00:00,"""Deutschland hat sich zum Bordell Europas entwickelt""",t online,,,,,,,,,,,,,,,,,0.0,,,,,0.0,germany become bordel europe
2023-09-12 00:00:00,Doku gibt tiefe Einblicke in die Ampel,t online,,,,,,,,,,,,,,,,,,,,,,0.0,doku give deep insight lamp
2023-09-12 00:00:00,Der extremste Satz der AfD-Führung,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,extreme statement afd leadership
2023-09-12 00:00:00,"""Scholz hält Selenskyj auf Distanz – aus gutem Grund""",t online,0.5843989253044128,,,,,,,,,,,,,,,,,,,,,0.4404,scholz keep selensky distance good reason
2023-09-11 00:00:00,AfD-Chefin Weidel empört mit Aussagen zum Weltkriegsende,t online,,,,,,,,0.0,,,,,,,,,,,,,,-0.7906,afd chief weidel disappointed statement world war end
2023-09-11 00:00:00,"""Da droht eine historische Konstellation""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,historic constellation
2023-09-11 00:00:00,"""Wir haben in der Tonalität danebengelegen""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,weve got tonality
2023-09-11 00:00:00,"Pistorius will ""in großem Umfang"" in marode Kasernen investieren",t online,0.0,,,,,,,,,,,,,,,,,,,,,0.0772,pistorius want invest large scale marode casino
2023-09-10 00:00:00,Chef des Zentralrats der Juden zu Gespräch mit Aiwanger bereit,t online,,,,,,,,,,,,,0.0,,,,,,,,,0.3612,head central council jew ready talk aiwanger
2023-09-10 00:00:00,"Kuschelpädagogik statt Leistung? ""Das ärgert mich""",t online,,,,,,,,,,,,,,,,,,,,,,-0.5106,work place work im angry
2023-09-10 00:00:00,Die Macht verschiebt sich,t online,,,,,,,,,,,,,,,,,,,,,,0.0,power move
2023-09-10 00:00:00,AfD-Mann wirbt auf Wahlplakat mit Nazi-Parole – Polizei ermittelt,t online,,,,,,,,0.0,,,,,,,,,,,,,,0.0,afd man throw electoral poster nazi password police investigate
2023-09-09 00:00:00,"Die Grünen haben etwas, das den anderen Parteien fehlt",t online,,,,,,,,,,,,,,-0.6013915538787842,,,,,,,,0.1027,green something party lack
2023-09-09 00:00:00,"""Da verschiebt sich etwas""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,there something moving
2023-09-09 00:00:00,AfD-Spitzenkandidat macht unmoralisches Angebot,t online,,,,,,,,-0.5008431077003479,,,,,,,,,,,,,,-0.296,afds top candidate make immoral offer
2023-09-09 00:00:00,G20 nehmen neues Mitglied auf,t online,,,,,,,,,,,,,,,,,,,,,,0.0,g new member
2023-09-09 00:00:00,"Precht über Aiwanger: ""Damit zeigt man, dass man keine Eier hat""",t online,,,,,,,,,,,,,0.0,,,,,,,,,0.5106,prize aiwanger show dont egg
2023-09-09 00:00:00,Fünf Ampel-Politiker verweigerten Zustimmung,t online,,,,,,,,,,,,,,,,,,,,,,0.25,five ampel politician refused agreement
2023-09-09 00:00:00,Högl will bei Rekruten mehr auf Qualität statt Quantität setzen,t online,,,,,,,,,,,,,,,,,,,,,,0.0772,hgl want invest quality rather quantity recruit
2023-09-08 00:00:00,Notfalls eben mit Merz,t online,,,,,,,,,,,,,,,,,,,,,,0.3612,necessary mercy
2023-09-08 00:00:00,Scholz mit klarer Ansage – Baerbock und Habeck zieren sich,t online,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.3818,scholz clear ansage baerbock habeck
2023-09-08 00:00:00,AfD erstattet Anzeige gegen Ministerin Faeser,t online,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,afd return announcement minister faeser
2023-09-08 00:00:00,Nächste Woche kann es für Höcke dick kommen,t online,,,,,,,,,,,,,,,,,,,,,,0.0,next week may hole thick
2023-09-08 00:00:00,Bundestag beschließt umstrittenes Heizungsgesetz,t online,,,,,,,,,,,0.0,,,,,,,,,,,-0.0258,bundestag adopts controversial heating law
2023-09-08 00:00:00,Hakenkreuze im Schulklo: Neue Vorwürfe gegen Aiwanger,t online,,,,,,,0.0,,,,,,-0.5936153531074524,,,,,,,,,-0.25,hacker school clock new accusation aiwanger
2023-09-08 00:00:00,"""Die sind richtig sauer auf ihn""",t online,,,,,,,,,,,,,,,,,,,,,,-0.5563,really angry
2023-09-08 00:00:00,"""Der Umgang war eines Wirtschaftsministers nicht würdig""",t online,,,,,,,,,,,,,,,,,,,,,,0.4404,treatment worthy minister economy
2023-09-08 00:00:00,CSU rutscht weiter ab – Freie Wähler im Aufwind,t online,,,,,0.701424777507782,,,,,,,,,,,,,,,,,0.5106,csu continues run free voter wind
2023-09-08 00:00:00,Angriffe auf russisches Gebiet – Baerbock bezieht Stellung,t online,,,,,,,,,,,,,,,,,,,,,,-0.4767,attack russian territory baerbock take position
2023-09-07 00:00:00,Faeser liefert Staatsfeinden scharfe Munition,t online,-0.8091477751731873,,,,,,,,,,,,,,,,,,,,,-0.5423,faeser supply sharp ammunition state enemy
2023-09-07 00:00:00,Sein totes Pferd,t online,,,,,,,,,,,,,,,,,,,,,,-0.6486,dead horse
2023-09-07 00:00:00,"""Faeser ist die Ministerin der Respektlosigkeit gegenüber dem Parlament""",t online,0.0,,,,,,,,,,,,,,,,,,,,,0.0,faeser minister respectlessness parliament
2023-09-07 00:00:00,Wagenknecht will bis Jahresende über mögliche Partei entscheiden,t online,,,,,,,,,,,,0.0,,,,,,,,,,0.4588,wagenknecht want decide possible party end year
2023-09-07 00:00:00,Kretschmanns Grüne mit neuem Vorschlag zum Heizungstausch,t online,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,kretschmanns green new proposal heating exchange
2023-09-07 00:00:00,Wahl-O-Mat Hessen: Welche Partei passt zu Ihnen?,t online,,,,,,,,,,,,,,,,,,,,,,0.4019,electionomat hessen party suit
2023-09-07 00:00:00,Baerbock fährt mit der U-Bahn zur Automesse,t online,,,,,,,,,,,,,,,,,,,,,,0.0,baerbock travel metro automesse
2023-09-07 00:00:00,"""Das ist eine glatte Lüge""",t online,,,,,,,,,,,,,,,,,,,,,,0.0,smooth lie
2023-09-07 00:00:00,"""Klima in Deutschland kippt""",t online,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate germany
2023-10-06 00:00:00,"""Was soll ich tun, wenn ich von keiner Partei überzeugt bin?""",sz,,,,,,,,,,,,,,,,,,,,,,0.6597,convinced party
2023-10-06 00:00:00,Wer kann regieren? Aktuelle Umfragen im Überblick,sz,,,,,,,,,,,,,,,,,,,,,,0.0,govern current survey overview
2023-10-06 00:00:00,Bayerische Fieberkurve,sz,,,,,,,,,,,,,,,,,,,,,,0.0,bavarian fever curve
2023-10-06 00:00:00,Am Wahlabend geht es auch um Sachfragen,sz,,,,,,,,,,,,,,,,,,,,,,0.0,election also issue
2023-10-06 00:00:00,Polizei durchsucht Wohnungen nach mutmaßlichem Angriff auf Augsburger AfD-Politiker,sz,,,,,,,,0.0,,,,,,,,,,,,,,-0.4767,police search apartment alleged attack augsburg afd politician
2023-10-06 00:00:00,SPD-Spitzenkandidat verpasst Wahlkampffinale,sz,0.0,,,,,,,,,,,,,,,,,,,,,-0.3182,spd candidate loses election final
2023-10-06 00:00:00,Bayerischer Jugendring fordert mehr Investitionen in Demokratiebildung,sz,,,,,,,0.8928850889205933,,,,,,,,,,,,,,,0.0,bayer youth ring call investment democracy education
2023-10-06 00:00:00,Das Wichtigste zur Landtagswahl aus Münchner Sicht,sz,,,,,,,,,,,,,,,,,,,,,,0.2023,important thing country election munich perspective
2023-10-06 00:00:00,Der Staatsminister,sz,,,,,,,,,,,,,,,,,,,,,,0.0,minister state
2023-10-06 00:00:00,SPD-Spitzenkandidat von Brunn fällt im Wahlkampffinale aus,sz,0.0,,,,,,,,,,,,,,,,,,,,,0.0,spd candidate brunn fall election campaign final
2023-10-06 00:00:00,"""Ich komme aus einem Land, wo Wahlen keinen Wert haben""",sz,,,,,,,,,,,,,,,,,,,,,,0.2263,country election worth
2023-10-06 00:00:00,Pfarrer gegen AfD,sz,,,,,,,,0.0,,,,,,,,,,,,,,0.0,priest afd
2023-10-06 00:00:00,"„Manchmal habe ich Angst, dass mein Geld künftig nicht reichen wird“",sz,,,,,,,,,,,,,,,,,,,,,,0.0,sometimes im afraid money enough future
2023-10-06 00:00:00,"""Vielleicht wäre es sogar besser, das Wahlalter noch etwas anzuheben""",sz,,,,,,,,,,,,,,,,,,,,,,0.4404,maybe would even better raise election age little
2023-10-06 00:00:00,"""Ich würde nichts lieber tun, als heute bei euch zu sein""",sz,,,,,,,,,,,,,,,,,,,,,,0.4404,anything better today
2023-10-06 00:00:00,Leicht andemokratisiert,sz,,,,,,,,,,,,,,,,,,,,,,0.34,easily democratized
2023-10-06 00:00:00,"Stimmkreise, die für Überraschungen gut sind",sz,,,,,,,,,,,,,,,,,,,,,,0.2732,voting surprise
2023-10-06 00:00:00,Andrea Tandler bricht in Maskenaffäre ihr Schweigen,sz,,,,,,,,,,,,,,,,,,,,,,0.0,andrea tandler break silence mask case
2023-10-06 00:00:00,CSU verharrt bei weiterer Umfrage bei 36 Prozent,sz,,,,,0.0,,,,,,,,,,,,,,,,,0.0,csu remains survey
2023-10-06 00:00:00,"Söder will ""ein Schutzversprechen"" sein",sz,,,,,,,,,,,,,,,,,,,,,,0.3182,south protection promise
2023-10-06 00:00:00,AfD-Chefin Weidel sagt Kundgebung wegen mutmaßlicher Bedrohungslage ab,sz,,,,,,,,0.0,,,,,,,,,,,,,,-0.7717,afd chief weidel resigns protest due alleged threat
2023-10-06 00:00:00,"""Vor ein paar Jahren hätte ich noch gesagt, mit 16 will ich nicht wählen""",sz,,,,,,,,,,,,,,,,,,,,,,-0.0572,year ago would said dont want vote
2023-10-06 00:00:00,"""Ich will mitbestimmen, wer mich regiert""",sz,,,,,,,,,,,,,,,,,,,,,,0.0772,want determine governs
2023-10-06 00:00:00,Werden Wahlplakate gezielt beschädigt?,sz,,,,,,,,,,,,,,,,,,,,,,0.0,voting poster targeted
2023-10-06 00:00:00,Reine Männersache,sz,,,,,,,,,,,,,,,,,,,,,,0.0,pure man
2023-10-05 00:00:00,Änderungen bei den Wahllokalen,sz,,,,,,,,,,,,,,,,,,,,,,0.0,change election place
2023-10-05 00:00:00,CSU und Grüne liegen vorne,sz,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,csu green front
2023-10-05 00:00:00,Was Bayern blüht,sz,,,,,,,,,,,,,,,,,,,,,,0.0,bavaria bloom
2023-10-05 00:00:00,Söders Versprechen,sz,,,,,,,,,,,,,,,,,,,,,,0.3182,seder promise
2023-10-05 00:00:00,Ukraine-Hilfen des Bundes kamen nicht voll bei den Kommunen an,sz,,,0.0,,,,,,,,,,,,,,,,,,,0.0258,ukraine federal aid reach municipality fully
2023-10-05 00:00:00,"SZ-Serie ""So tickt Bayern""",sz,,,,,,,,,,,,,,,,,,,,,,0.0,tickt bayern series
2023-10-05 00:00:00,Eine Einladung zum Betrug?,sz,,,,,,,,,,,,,,,,,,,,,,-0.5859,invitation fraud
2023-10-05 00:00:00,Unverdrossen auf die Zielgerade,sz,,,,,,,,,,,,,,,,,,,,,,0.0,untouched target
2023-10-05 00:00:00,Was die Kleinparteien antreibt,sz,,,,,,,,,,,,,,,,,,,,,,0.4019,small party drive
2023-10-05 00:00:00,Kriegserklärung,sz,,,,,,,,,,,,,,,,,,,,,,-0.5994,declaration war
